date,year,month,quarter,actual_revenue,budgeted_revenue,revenue_variance,revenue_variance_pct,operating_margin,days_sales_outstanding,non_revenue_water_pct,cost_per_gallon,collection_rate,water_revenue,cash_reserve,debt_service_coverage,total_ar,current_pct,days_30_pct,days_60_pct,required_minimum,actual_coverage,projected_coverage,residential_revenue,commercial_revenue,departments,monthly_revenue,monthly_expenses,monthly_margin,outstanding_debt,projected_revenue_12m,expected_operating_expenses,capital_investment_plan,projected_net_income,scenarios,alerts,revenue_optimization_confidence,revenue_optimization_impact_pct,profitability_forecast_confidence,profitability_forecast_net_income,revenue_leakage_confidence,revenue_leakage_daily_loss,revenue_leakage_efficiency_gap,cost_optimization_confidence,cost_optimization_daily_recovery
2022-05-01,2022,5,Q2,0.08,0.07,0.01,14.29,0.193,37.7,0.2309,4.3,0.9475,0.14,4.24,1.4,1.2,0.47,0.23,0.12,1.5,1.4,1.4261405325796173,0.04942238039869383,0.028820303632437715,"[{""department"": ""Personnel"", ""budget"": 17.92, ""actual"": 17.35, ""variance"": -0.57, ""variance_pct"": -3.18}, {""department"": ""Operations"", ""budget"": 27.11, ""actual"": 29.98, ""variance"": 2.87, ""variance_pct"": 10.59}, {""department"": ""Infrastructure"", ""budget"": 20.99, ""actual"": 22.23, ""variance"": 1.24, ""variance_pct"": 5.91}, {""department"": ""Maintenance"", ""budget"": 13.53, ""actual"": 12.48, ""variance"": -1.05, ""variance_pct"": -7.76}, {""department"": ""Utilities"", ""budget"": 12.5, ""actual"": 11.96, ""variance"": -0.54, ""variance_pct"": -4.32}]",0.08,0.09,-0.01,8.11,9.47,11.170020000000001,3.11,-4.81002,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.13, ""debt_service_coverage"": 1.4, ""net_income"": -1.1, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -39.56, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2022-05-02,2022,5,Q2,0.08,0.07,0.01,14.29,0.1793,37.7,0.224,4.33,0.9413,0.14,4.25,1.32,1.19,0.47,0.23,0.12,1.5,1.32,1.3621454752314837,0.050768828722924736,0.030605455246290516,"[{""department"": ""Personnel"", ""budget"": 16.79, ""actual"": 15.23, ""variance"": -1.56, ""variance_pct"": -9.29}, {""department"": ""Operations"", ""budget"": 26.23, ""actual"": 28.48, ""variance"": 2.25, ""variance_pct"": 8.58}, {""department"": ""Infrastructure"", ""budget"": 20.33, ""actual"": 21.14, ""variance"": 0.81, ""variance_pct"": 3.98}, {""department"": ""Maintenance"", ""budget"": 14.93, ""actual"": 13.68, ""variance"": -1.25, ""variance_pct"": -8.37}, {""department"": ""Utilities"", ""budget"": 11.79, ""actual"": 10.93, ""variance"": -0.86, ""variance_pct"": -7.29}]",0.08,0.09,-0.01,8.07,9.55,11.25948,3.15,-4.85948,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.07, ""debt_service_coverage"": 1.32, ""net_income"": -1.04, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.0M, 3.6% above budget forecast."", ""potential_impact_k"": -37.6, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2022-05-03,2022,5,Q2,0.08,0.07,0.01,14.29,0.1743,36.8,0.2311,4.33,0.9445,0.14,4.22,1.36,1.18,0.47,0.23,0.12,1.5,1.36,1.4025707595782464,0.048863921441208165,0.02956684555258541,"[{""department"": ""Personnel"", ""budget"": 18.79, ""actual"": 18.97, ""variance"": 0.18, ""variance_pct"": 0.96}, {""department"": ""Operations"", ""budget"": 28.91, ""actual"": 31.03, ""variance"": 2.12, ""variance_pct"": 7.33}, {""department"": ""Infrastructure"", ""budget"": 20.35, ""actual"": 22.56, ""variance"": 2.21, ""variance_pct"": 10.86}, {""department"": ""Maintenance"", ""budget"": 14.13, ""actual"": 13.79, ""variance"": -0.34, ""variance_pct"": -2.41}, {""department"": ""Utilities"", ""budget"": 12.15, ""actual"": 11.44, ""variance"": -0.71, ""variance_pct"": -5.84}]",0.08,0.1,-0.02,8.07,9.63,11.35727,3.27,-4.9972699999999985,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.17, ""debt_service_coverage"": 1.36, ""net_income"": -1.14, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -41.19, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2022-05-04,2022,5,Q2,0.08,0.07,0.01,14.29,0.1807,38.4,0.2317,4.3,0.9433,0.14,4.28,1.32,1.23,0.47,0.23,0.12,1.5,1.32,1.3344803550607622,0.047312013746216255,0.03261465628474797,"[{""department"": ""Personnel"", ""budget"": 18.82, ""actual"": 18.18, ""variance"": -0.64, ""variance_pct"": -3.4}, {""department"": ""Operations"", ""budget"": 29.83, ""actual"": 31.55, ""variance"": 1.72, ""variance_pct"": 5.77}, {""department"": ""Infrastructure"", ""budget"": 20.07, ""actual"": 20.72, ""variance"": 0.65, ""variance_pct"": 3.24}, {""department"": ""Maintenance"", ""budget"": 14.02, ""actual"": 13.06, ""variance"": -0.96, ""variance_pct"": -6.85}, {""department"": ""Utilities"", ""budget"": 11.56, ""actual"": 11.4, ""variance"": -0.16, ""variance_pct"": -1.38}]",0.08,0.09,-0.01,8.13,9.71,11.45218,3.23,-4.97218,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.14, ""debt_service_coverage"": 1.32, ""net_income"": -1.11, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -39.95, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2022-05-05,2022,5,Q2,0.08,0.07,0.01,14.29,0.1831,37.1,0.2259,4.36,0.9452,0.14,4.25,1.37,1.15,0.47,0.23,0.12,1.5,1.37,1.4003810654597326,0.050117345475983906,0.032000862980206206,"[{""department"": ""Personnel"", ""budget"": 16.97, ""actual"": 16.19, ""variance"": -0.78, ""variance_pct"": -4.6}, {""department"": ""Operations"", ""budget"": 28.28, ""actual"": 29.2, ""variance"": 0.92, ""variance_pct"": 3.25}, {""department"": ""Infrastructure"", ""budget"": 22.36, ""actual"": 22.73, ""variance"": 0.37, ""variance_pct"": 1.65}, {""department"": ""Maintenance"", ""budget"": 14.12, ""actual"": 13.52, ""variance"": -0.6, ""variance_pct"": -4.25}, {""department"": ""Utilities"", ""budget"": 12.17, ""actual"": 11.09, ""variance"": -1.08, ""variance_pct"": -8.87}]",0.08,0.09,-0.01,8.11,9.790000000000001,11.54491,3.18,-4.934909999999999,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.11, ""debt_service_coverage"": 1.37, ""net_income"": -1.08, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -39.01, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2022-05-06,2022,5,Q2,0.08,0.07,0.01,14.29,0.1911,37.7,0.224,4.33,0.9444,0.15,4.32,1.37,1.15,0.47,0.23,0.12,1.5,1.37,1.4045837273877184,0.047947091197821166,0.03248473969199797,"[{""department"": ""Personnel"", ""budget"": 18.15, ""actual"": 17.65, ""variance"": -0.5, ""variance_pct"": -2.75}, {""department"": ""Operations"", ""budget"": 26.97, ""actual"": 28.89, ""variance"": 1.92, ""variance_pct"": 7.12}, {""department"": ""Infrastructure"", ""budget"": 21.28, ""actual"": 21.53, ""variance"": 0.25, ""variance_pct"": 1.17}, {""department"": ""Maintenance"", ""budget"": 13.37, ""actual"": 13.16, ""variance"": -0.21, ""variance_pct"": -1.57}, {""department"": ""Utilities"", ""budget"": 12.37, ""actual"": 11.54, ""variance"": -0.83, ""variance_pct"": -6.71}]",0.08,0.09,-0.01,8.04,9.870000000000001,11.63768,3.26,-5.027679999999998,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.11, ""debt_service_coverage"": 1.37, ""net_income"": -1.08, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -39.03, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2022-05-07,2022,5,Q2,0.08,0.07,0.01,14.29,0.1838,38.3,0.2282,4.37,0.9412,0.15,4.36,1.37,1.14,0.47,0.23,0.12,1.5,1.37,1.4486725003964191,0.04835334683246456,0.03183271777829036,"[{""department"": ""Personnel"", ""budget"": 16.7, ""actual"": 15.61, ""variance"": -1.09, ""variance_pct"": -6.53}, {""department"": ""Operations"", ""budget"": 27.27, ""actual"": 27.94, ""variance"": 0.67, ""variance_pct"": 2.46}, {""department"": ""Infrastructure"", ""budget"": 19.15, ""actual"": 20.76, ""variance"": 1.61, ""variance_pct"": 8.41}, {""department"": ""Maintenance"", ""budget"": 14.58, ""actual"": 13.29, ""variance"": -1.29, ""variance_pct"": -8.85}, {""department"": ""Utilities"", ""budget"": 12.27, ""actual"": 11.32, ""variance"": -0.95, ""variance_pct"": -7.74}]",0.08,0.09,-0.01,8.0,9.950000000000001,11.7266,3.22,-4.996599999999999,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.07, ""debt_service_coverage"": 1.37, ""net_income"": -1.04, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.0M, 3.6% above budget forecast."", ""potential_impact_k"": -37.36, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2022-05-08,2022,5,Q2,0.08,0.06,0.02,33.33,0.1841,37.5,0.2293,4.32,0.9415,0.13,4.27,1.4,1.3,0.47,0.23,0.12,1.5,1.4,1.453829014319147,0.04793148099347917,0.029769123599672934,"[{""department"": ""Personnel"", ""budget"": 17.19, ""actual"": 16.15, ""variance"": -1.04, ""variance_pct"": -6.05}, {""department"": ""Operations"", ""budget"": 27.28, ""actual"": 30.28, ""variance"": 3.0, ""variance_pct"": 11.0}, {""department"": ""Infrastructure"", ""budget"": 20.45, ""actual"": 20.98, ""variance"": 0.53, ""variance_pct"": 2.59}, {""department"": ""Maintenance"", ""budget"": 13.42, ""actual"": 13.17, ""variance"": -0.25, ""variance_pct"": -1.86}, {""department"": ""Utilities"", ""budget"": 11.22, ""actual"": 10.4, ""variance"": -0.82, ""variance_pct"": -7.31}]",0.08,0.09,-0.01,8.19,10.030000000000001,11.81758,3.21,-4.997579999999998,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.09, ""debt_service_coverage"": 1.4, ""net_income"": -1.06, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -38.25, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2022-05-09,2022,5,Q2,0.09,0.07,0.02,28.57,0.1887,37.6,0.2278,4.33,0.9402,0.15,4.26,1.33,1.23,0.47,0.23,0.12,1.5,1.33,1.3932433750789501,0.048695572405288774,0.03692433846465852,"[{""department"": ""Personnel"", ""budget"": 18.6, ""actual"": 17.81, ""variance"": -0.79, ""variance_pct"": -4.25}, {""department"": ""Operations"", ""budget"": 28.09, ""actual"": 31.29, ""variance"": 3.2, ""variance_pct"": 11.39}, {""department"": ""Infrastructure"", ""budget"": 21.12, ""actual"": 21.73, ""variance"": 0.61, ""variance_pct"": 2.89}, {""department"": ""Maintenance"", ""budget"": 13.73, ""actual"": 12.58, ""variance"": -1.15, ""variance_pct"": -8.38}, {""department"": ""Utilities"", ""budget"": 12.91, ""actual"": 12.49, ""variance"": -0.42, ""variance_pct"": -3.25}]",0.09,0.1,-0.01,8.04,10.120000000000001,11.91348,3.21,-5.003479999999999,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.15, ""debt_service_coverage"": 1.33, ""net_income"": -1.12, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -40.25, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2022-05-10,2022,5,Q2,0.08,0.07,0.01,14.29,0.1898,37.4,0.235,4.27,0.9389,0.15,4.29,1.38,1.22,0.47,0.23,0.12,1.5,1.38,1.4000272900570156,0.05056757601967177,0.03507555929643113,"[{""department"": ""Personnel"", ""budget"": 18.33, ""actual"": 18.08, ""variance"": -0.25, ""variance_pct"": -1.36}, {""department"": ""Operations"", ""budget"": 27.27, ""actual"": 27.86, ""variance"": 0.59, ""variance_pct"": 2.16}, {""department"": ""Infrastructure"", ""budget"": 20.81, ""actual"": 21.31, ""variance"": 0.5, ""variance_pct"": 2.4}, {""department"": ""Maintenance"", ""budget"": 14.02, ""actual"": 13.8, ""variance"": -0.22, ""variance_pct"": -1.57}, {""department"": ""Utilities"", ""budget"": 12.07, ""actual"": 11.52, ""variance"": -0.55, ""variance_pct"": -4.56}]",0.08,0.09,-0.01,8.13,10.200000000000001,12.00605,3.22,-5.02605,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.11, ""debt_service_coverage"": 1.38, ""net_income"": -1.08, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -38.94, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
